playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
travide01,1991,2,21,USA,FL,West Palm Beach,NA,NA,NA,NA,NA,NA,Devon,Travis,Devon Anthony,190,69,R,R,2015-04-06,2018-09-21,travd001,travide01,NA,1991-02-21
travisa01,1993,8,27,USA,IL,Chicago,NA,NA,NA,NA,NA,NA,Sam,Travis,Samuel John,205,72,R,R,2017-05-24,2018-09-30,travs001,travisa01,NA,1993-08-27
treanma01,1976,3,3,USA,CA,Garden Grove,NA,NA,NA,NA,NA,NA,Matt,Treanor,Matthew Aaron,200,72,R,R,2004-06-02,2012-09-26,tream001,treanma01,NA,1976-03-03
treinbl01,1988,6,30,USA,KS,Wichita,NA,NA,NA,NA,NA,NA,Blake,Treinen,Blake M.,225,77,R,R,2014-04-12,2018-09-29,treib001,treinbl01,NA,1988-06-30
tremich01,1969,10,17,USA,TX,Houston,NA,NA,NA,NA,NA,NA,Chris,Tremie,Christopher James,200,72,R,R,1995-07-01,2004-09-21,tremc001,tremich01,NA,1969-10-17
trevijo01,1992,11,28,USA,TX,Corpus Christi,NA,NA,NA,NA,NA,NA,Jose,Trevino,Jose,211,71,R,R,2018-06-15,2018-06-17,trevj001,trevijo01,NA,1992-11-28
triggan01,1989,3,16,USA,TN,Nashville,NA,NA,NA,NA,NA,NA,Andrew,Triggs,Andrew Austin,220,76,R,R,2016-04-25,2018-05-17,triga001,triggan01,NA,1989-03-16
triunca01,1990,2,27,D.R.,Santiago,Santiago,NA,NA,NA,NA,NA,NA,Carlos,Triunfel,Carlos Manuel,195,71,R,R,2012-09-07,2014-08-17,triuc001,triunca01,NA,1990-02-27
trivilo01,1991,10,1,USA,PA,Green Lane,NA,NA,NA,NA,NA,NA,Lou,Trivino,Lou Albert,225,77,R,R,2018-04-17,2018-09-30,trivl001,trivilo01,NA,1991-10-01
trombmi01,1967,4,14,USA,MA,Springfield,NA,NA,NA,NA,NA,NA,Mike,Trombley,Michael Scott,200,74,R,R,1992-08-19,2002-05-27,tromm001,trombmi01,NA,1967-04-14
troncra01,1983,2,16,D.R.,Peravia,San Jose de Ocoa,NA,NA,NA,NA,NA,NA,Ramon,Troncoso,Ramon Jose,215,74,R,R,2008-04-01,2013-09-29,tronr001,troncra01,NA,1983-02-16
tropeni01,1990,8,27,USA,NY,West Islip,NA,NA,NA,NA,NA,NA,Nick,Tropeano,Nicholas Paul,200,76,R,R,2014-09-10,2018-08-06,tropn001,tropeni01,NA,1990-08-27
troutmi01,1991,8,7,USA,NJ,Vineland,NA,NA,NA,NA,NA,NA,Mike,Trout,Michael Nelson,235,74,R,R,2011-07-08,2018-09-30,troum001,troutmi01,NA,1991-08-07
trubych01,1973,12,9,USA,CA,Palm Springs,NA,NA,NA,NA,NA,NA,Chris,Truby,Christopher John,190,74,R,R,2000-06-16,2003-05-07,trubc001,trubych01,NA,1973-12-09
trujijj01,1975,10,9,USA,TX,Corpus Christi,NA,NA,NA,NA,NA,NA,J. J.,Trujillo,John,180,72,R,R,2002-06-11,2002-06-20,trujj001,trujijj01,NA,1975-10-09
trumbma01,1986,1,16,USA,CA,Anaheim,NA,NA,NA,NA,NA,NA,Mark,Trumbo,Mark Daniel,225,76,R,R,2010-09-11,2018-08-19,trumm001,trumbma01,NA,1986-01-16
tsaoch01,1981,6,2,Taiwan,NA,Hualien,NA,NA,NA,NA,NA,NA,Chin-hui,Tsao,Chin-hui,170,74,R,R,2003-07-25,2016-05-21,tsaoc001,tsaoch01,NA,1981-06-02
tsengje01,1994,10,3,Taiwan,NA,Taipei,NA,NA,NA,NA,NA,NA,Jen-Ho,Tseng,Jen-Ho,210,73,L,R,2017-09-14,2018-05-08,tsenj001,tsengje01,NA,1994-10-03
tuckeky01,1997,1,17,USA,FL,Tampa,NA,NA,NA,NA,NA,NA,Kyle,Tucker,Kyle Daniel,190,76,L,R,2018-07-07,2018-09-30,tuckk001,tuckeky01,NA,1997-01-17
tuckemi01,1971,6,25,USA,VA,South Boston,NA,NA,NA,NA,NA,NA,Michael,Tucker,Michael Anthony,185,74,L,R,1995-04-26,2006-10-01,tuckm001,tuckemi01,NA,1971-06-25
tuckepr01,1990,7,6,USA,FL,Tampa,NA,NA,NA,NA,NA,NA,Preston,Tucker,Preston M.,210,72,L,L,2015-05-07,2018-09-30,tuckp001,tuckepr01,NA,1990-07-06
tuckery01,1986,12,6,USA,CA,Burbank,NA,NA,NA,NA,NA,NA,Ryan,Tucker,Ryan Christopher,215,73,R,R,2008-06-08,2011-05-09,tuckr001,tuckery01,NA,1986-12-06
tucketj01,1978,8,20,USA,FL,Clearwater,NA,NA,NA,NA,NA,NA,T. J.,Tucker,Thomas John,245,75,R,R,2000-06-03,2005-06-17,tuckt001,tucket.01,NA,1978-08-20
tuiasma01,1986,5,10,USA,WA,Bellevue,NA,NA,NA,NA,NA,NA,Matt,Tuiasosopo,Matthew Petelu,235,74,R,R,2008-09-05,2016-05-08,tuiam001,tuiasma01,NA,1986-05-10
tuivasa01,1992,10,19,USA,CA,San Mateo,NA,NA,NA,NA,NA,NA,Sam,Tuivailala,Samuel Johnathan,225,75,R,R,2014-09-09,2018-08-08,tuivs001,tuivasa01,NA,1992-10-19
tulowtr01,1984,10,10,USA,CA,Santa Clara,NA,NA,NA,NA,NA,NA,Troy,Tulowitzki,Troy Trever,205,75,R,R,2006-08-30,2017-07-28,tulot001,tulowtr01,NA,1984-10-10
tupmama01,1979,11,25,USA,NH,Concord,NA,NA,NA,NA,NA,NA,Matt,Tupman,Matthew David,185,71,L,R,2008-05-18,2008-05-18,tupmm001,tupmama01,NA,1979-11-25
turleni01,1989,9,11,USA,CA,La Canada,NA,NA,NA,NA,NA,NA,Nik,Turley,Nikolas Carlyle,195,76,L,L,2017-06-11,2017-09-28,turln001,turleni01,NA,1989-09-11
turnbde01,1978,1,25,USA,TN,Union City,NA,NA,NA,NA,NA,NA,Derrick,Turnbow,Thomas Derrick,195,75,R,R,2000-04-17,2008-04-30,turnd001,turnbde01,NA,1978-01-25
turnbsp01,1992,9,18,USA,AL,Demopolis,NA,NA,NA,NA,NA,NA,Spencer,Turnbull,Spencer Ketcham,215,75,R,R,2018-09-14,2018-09-30,turns003,turnbsp01,NA,1992-09-18
turnech01,1969,3,23,USA,KY,Bowling Green,NA,NA,NA,NA,NA,NA,Chris,Turner,Christopher Wan,190,74,R,R,1993-08-27,2000-10-01,turnc001,turnech01,NA,1969-03-23
turneja01,1991,5,21,USA,MO,St. Charles,NA,NA,NA,NA,NA,NA,Jacob,Turner,Jacob Edward,215,77,R,R,2011-07-30,2018-08-07,turnj002,turneja01,NA,1991-05-21
turneju01,1984,11,23,USA,CA,Long Beach,NA,NA,NA,NA,NA,NA,Justin,Turner,Justin Matthew,205,71,R,R,2009-09-08,2018-10-01,turnj001,turneju01,NA,1984-11-23
turnest01,1991,12,27,USA,LA,Eunice,NA,NA,NA,NA,NA,NA,Stuart,Turner,Randy Stuart,220,74,R,R,2017-04-06,2017-09-30,turns002,turnest01,NA,1991-12-27
turnetr01,1993,6,30,USA,FL,Boynton Beach,NA,NA,NA,NA,NA,NA,Trea,Turner,Trea Vance,185,74,R,R,2015-08-21,2018-09-30,turnt001,turnetr01,NA,1993-06-30
tynerja01,1977,4,23,USA,TX,Bedford,NA,NA,NA,NA,NA,NA,Jason,Tyner,Jason Renyt,170,73,L,L,2000-06-05,2008-05-12,tynej001,tynerja01,NA,1977-04-23
ueharko01,1975,4,3,Japan,Osaka,Neyagawa,NA,NA,NA,NA,NA,NA,Koji,Uehara,Koji,195,74,R,R,2009-04-08,2017-09-02,uehak001,ueharko01,NA,1975-04-03
ugglada01,1980,3,11,USA,KY,Louisville,NA,NA,NA,NA,NA,NA,Dan,Uggla,Daniel Cooley,210,71,R,R,2006-04-03,2015-10-03,uggld001,ugglada01,NA,1980-03-11
uguetlu01,1979,2,15,Venezuela,Distrito Federal,Caracas,NA,NA,NA,NA,NA,NA,Luis,Ugueto,Luis Enrique,195,72,B,R,2002-04-03,2003-09-23,uguel001,uguetlu01,NA,1979-02-15
underdu01,1994,7,20,USA,NC,Raleigh,NA,NA,NA,NA,NA,NA,Duane,Underwood,Duane Lee,210,74,R,R,2018-06-25,2018-06-25,unded001,underdu01,NA,1994-07-20
unroeti01,1970,10,7,USA,IL,Round Lake Beach,NA,NA,NA,NA,NA,NA,Tim,Unroe,Timothy Brian,200,75,R,R,1995-05-30,2000-09-30,unrot001,unroeti01,NA,1970-10-07
uptonbj01,1984,8,21,USA,VA,Norfolk,NA,NA,NA,NA,NA,NA,Melvin,Upton,Melvin Emanuel,185,75,R,R,2004-08-02,2016-10-02,uptob001,uptonbj01,NA,1984-08-21
uptonju01,1987,8,25,USA,VA,Norfolk,NA,NA,NA,NA,NA,NA,Justin,Upton,Justin Irvin,205,74,R,R,2007-08-02,2018-09-29,uptoj001,uptonju01,NA,1987-08-25
urbinug01,1974,2,15,Venezuela,Distrito Federal,Caracas,NA,NA,NA,NA,NA,NA,Ugueth,Urbina,Ugueth Urtain,185,74,R,R,1995-05-09,2005-10-02,urbiu001,urbinug01,NA,1974-02-15
urdanli01,1979,11,20,Venezuela,Distrito Federal,Caracas,NA,NA,NA,NA,NA,NA,Lino,Urdaneta,Lino,220,73,R,R,2004-09-09,2007-05-07,urdal001,urdanli01,NA,1979-11-20
urenajo01,1991,9,12,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Jose,Urena,Jose Miguel,200,74,R,R,2015-04-14,2018-09-28,urenj001,urenajo01,NA,1991-09-12
urenari01,1996,2,26,D.R.,Duarte,San Francisco de Macoris,NA,NA,NA,NA,NA,NA,Richard,Urena,Richard,185,72,B,R,2017-09-01,2018-09-30,urenr001,urenari01,NA,1996-02-26
uriasju01,1996,8,12,Mexico,Sinaloa,Culiacan,NA,NA,NA,NA,NA,NA,Julio,Urias,Julio Cesar,215,72,L,L,2016-05-27,2018-09-30,uriaj001,uriasju01,NA,1996-08-12
uriaslu01,1997,6,3,Mexico,Sonora,Magdalena de Kino,NA,NA,NA,NA,NA,NA,Luis,Urias,Luis Fernando,185,69,R,R,2018-08-28,2018-09-11,urial001,uriaslu01,NA,1997-06-03
uribeju01,1979,3,22,D.R.,NA,Palenque,NA,NA,NA,NA,NA,NA,Juan,Uribe,Juan C.,245,72,R,R,2001-04-08,2016-07-30,uribj002,uribeju01,NA,1979-03-22
urruthe01,1987,2,13,Cuba,Las Tunas,Las Tunas,NA,NA,NA,NA,NA,NA,Henry,Urrutia,Henry Alexander,200,77,L,R,2013-07-20,2015-08-25,urruh001,urruthe01,NA,1987-02-13
urshegi01,1991,10,11,Colombia,Bolivar,Cartagena,NA,NA,NA,NA,NA,NA,Gio,Urshela,Giovanny,215,72,R,R,2015-06-09,2018-06-25,urshg001,urshegi01,NA,1991-10-11
utleych01,1978,12,17,USA,CA,Pasadena,NA,NA,NA,NA,NA,NA,Chase,Utley,Chase Cameron,195,73,L,R,2003-04-04,2018-09-30,utlec001,utleych01,NA,1978-12-17
valaich01,1985,8,14,USA,CA,Santa Monica,NA,NA,NA,NA,NA,NA,Chris,Valaika,Christopher Andrew,205,71,R,R,2010-08-24,2014-09-28,valac001,valaich01,NA,1985-08-14
valaipa01,1992,9,9,USA,CA,Valencia,NA,NA,NA,NA,NA,NA,Pat,Valaika,Patrick Ryne,200,71,R,R,2016-09-06,2018-09-30,valap001,valaipa01,NA,1992-09-09
valbulu01,1985,11,30,Venezuela,Zulia,Caja Seca,2018,12,6,Venezuela,Yaracuy,La Morita,Luis,Valbuena,Luis Adan,215,70,L,R,2008-09-02,2018-08-03,valbl001,valbulu01,2018-12-06,1985-11-30
valdeca02,1977,11,30,Venezuela,Zulia,Bachaquero,NA,NA,NA,NA,NA,NA,Carlos,Valderrama,Carlos Alberto,180,72,R,R,2003-06-21,2003-06-29,valdc002,valdeca02,NA,1977-11-30
valdece01,1985,3,17,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Cesar,Valdez,Cesar Miguel,200,74,R,R,2010-05-03,2017-08-04,valdc003,valdece01,NA,1985-03-17
valdefr01,1993,11,19,D.R.,San Cristobal,Palenque,NA,NA,NA,NA,NA,NA,Framber,Valdez,Framber,170,71,L,L,2018-08-21,2018-09-29,valdf001,valdefr01,NA,1993-11-19
valdeis01,1973,8,21,Mexico,Tamaulipas,Ciudad Victoria,NA,NA,NA,NA,NA,NA,Ismael,Valdez,Ismael,185,75,R,R,1994-06-15,2005-10-01,valdi001,valdeis01,NA,1973-08-21
valdejo01,1983,1,22,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Jose,Valdez,Jose,200,76,R,R,2011-04-17,2012-10-03,valdj001,valdejo01,NA,1983-01-22
valdejo02,1987,12,23,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Jordany,Valdespin,Jordany V.,190,72,L,R,2012-04-23,2015-07-10,valdj002,valdejo02,NA,1987-12-23
valdejo03,1990,3,1,D.R.,Peravia,Don Gregorio de Nizao,NA,NA,NA,NA,NA,NA,Jose,Valdez,Jose Alfredo,210,71,R,R,2015-07-31,2018-05-18,valdj003,valdejo03,NA,1990-03-01
valdelu01,1983,5,30,D.R.,San Cristobal,Sabana Grande de Palenque,NA,NA,NA,NA,NA,NA,Jairo,Asencio,Jairo Manuel,180,74,R,R,2009-07-12,2013-07-27,valdl001,valdelu01,NA,1983-05-30
valdema01,1971,12,20,USA,OH,Dayton,NA,NA,NA,NA,NA,NA,Marc,Valdes,Marc Christopher,170,72,R,R,1995-08-28,2001-06-22,valdm001,valdema01,NA,1971-12-20
valdema02,1974,11,19,Mexico,Sonora,Ciudad Obregon,NA,NA,NA,NA,NA,NA,Mario,Valdez,Mario A.,215,73,L,L,1997-06-15,2001-06-22,valdm002,valdema02,NA,1974-11-19
valdeme01,1981,11,5,D.R.,San Cristobal,San Cristobal,NA,NA,NA,NA,NA,NA,Merkin,Valdez,Merkin R.,235,75,R,R,2004-08-01,2011-09-25,valdm003,valdeme01,NA,1981-11-05
valdepe01,1973,6,29,P.R.,NA,Fajardo,NA,NA,NA,NA,NA,NA,Pedro,Valdes,Pedro Jose,205,73,L,L,1996-05-15,2000-10-01,valdp001,valdepe01,NA,1973-06-29
valdera02,1977,11,27,Cuba,La Habana,La Habana,NA,NA,NA,NA,NA,NA,Raul,Valdes,Raul,190,71,L,L,2010-04-11,2014-05-03,valdr002,valdera02,NA,1977-11-27
valdewi01,1978,5,20,D.R.,Peravia,Nizao,NA,NA,NA,NA,NA,NA,Wilson,Valdez,Wilson Antonio,170,71,R,R,2004-09-07,2012-10-03,valdw001,valdewi01,NA,1978-05-20
valenda01,1984,9,19,USA,FL,Miami,NA,NA,NA,NA,NA,NA,Danny,Valencia,Daniel Paul,210,74,R,R,2010-06-03,2018-08-08,valed001,valenda01,NA,1984-09-19
valener01,1977,4,4,USA,CA,La Mirada,NA,NA,NA,NA,NA,NA,Eric,Valent,Eric Christian,191,72,L,L,2001-06-08,2005-05-27,valee002,valener01,NA,1977-04-04
valenja01,1975,9,19,P.R.,NA,Manati,NA,NA,NA,NA,NA,NA,Javier,Valentin,Jose Javier,198,70,B,R,1997-09-13,2008-09-28,valej004,valenja01,NA,1975-09-19
valenje01,1994,5,12,P.R.,NA,Manati,NA,NA,NA,NA,NA,NA,Jesmuel,Valentin,Jesmuel Jose,180,69,B,R,2018-04-29,2018-07-27,valej006,valenje01,NA,1994-05-12
valenjo02,1967,2,18,USA,NY,Mineola,NA,NA,NA,NA,NA,NA,John,Valentin,John William,170,72,R,R,1992-07-27,2002-09-29,valej002,valenjo02,NA,1967-02-18
valenjo03,1969,10,12,P.R.,NA,Manati,NA,NA,NA,NA,NA,NA,Jose,Valentin,Jose Antonio,175,70,B,R,1992-09-17,2007-07-20,valej003,valenjo03,NA,1969-10-12
valenjo04,1979,12,24,USA,NV,Las Vegas,NA,NA,NA,NA,NA,NA,Joe,Valentine,Joseph John,190,74,R,R,2003-08-24,2005-09-30,valej005,valenjo04,NA,1979-12-24
valerbr01,1992,1,8,Venezuela,Carabobo,Montalban,NA,NA,NA,NA,NA,NA,Breyvic,Valera,Breyvic Jose,160,71,B,R,2017-09-05,2018-09-23,valeb001,valerbr01,NA,1992-01-08
valeryo01,1976,8,17,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Yohanny,Valera,Yohanny,196,73,R,R,2000-09-13,2000-09-29,valey001,valeryo01,NA,1976-08-17
valvejo01,1978,3,24,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Jose,Valverde,Jose Rafael,265,76,R,R,2003-06-01,2014-05-26,valvj001,valvejo01,NA,1978-03-24
vanbejo01,1980,4,14,USA,CA,San Diego,NA,NA,NA,NA,NA,NA,John,Van Benschoten,John Wesley,215,76,R,R,2004-08-18,2008-07-26,vanbj001,vanbejo01,NA,1980-04-14
vanbuje01,1980,7,2,USA,MS,Laurel,NA,NA,NA,NA,NA,NA,Jermaine,Van Buren,Jermaine Russell,220,73,R,R,2005-08-31,2006-08-19,vanbj002,vanbuje01,NA,1980-07-02
vanceco01,1979,6,20,USA,OH,Dayton,NA,NA,NA,NA,NA,NA,Cory,Vance,Cory Wade,195,73,L,L,2002-09-21,2003-09-26,vancc001,vanceco01,NA,1979-06-20
vandejo02,1966,4,29,USA,MI,Grand Rapids,NA,NA,NA,NA,NA,NA,John,Vander Wal,John Henry,180,73,L,L,1991-09-06,2004-09-27,vandj001,vandejo02,NA,1966-04-29
vanderi01,1985,5,22,Netherlands,North Brabant,Eindhoven,NA,NA,NA,NA,NA,NA,Rick,van den Hurk,Henricus Nicolas,215,77,R,R,2007-04-10,2012-10-03,vandr001,vanderi01,NA,1985-05-22
vanevjo01,1979,11,27,USA,MS,Brandon,NA,NA,NA,NA,NA,NA,Jonathan,Van Every,Jonathan Eugene,200,73,L,L,2008-05-14,2010-05-20,vanej001,vanevjo01,NA,1979-11-27
vanhean01,1979,7,31,USA,MI,Holland,NA,NA,NA,NA,NA,NA,Andy,Van Hekken,Andrew William,185,75,R,L,2002-09-03,2002-09-27,vanha001,vanhean01,NA,1979-07-31
vanpoto01,1971,12,9,USA,IL,Hinsdale,NA,NA,NA,NA,NA,NA,Todd,Van Poppel,Todd Matthew,210,77,R,R,1991-09-11,2004-10-02,vanpt001,vanpoto01,NA,1971-12-09
vanslsc01,1986,7,24,USA,MO,Chesterfield,NA,NA,NA,NA,NA,NA,Scott,Van Slyke,Scott T.,215,76,R,R,2012-05-09,2017-07-06,vanss001,vanslsc01,NA,1986-07-24
vargace01,1991,12,30,Mexico,Puebla,Puebla,NA,NA,NA,NA,NA,NA,Cesar,Vargas,Cesar,237,74,R,R,2016-04-23,2016-05-28,vargc002,vargace01,NA,1991-12-30
vargacl01,1978,6,19,D.R.,Valverde,Mao,NA,NA,NA,NA,NA,NA,Claudio,Vargas,Claudio,235,76,R,R,2003-04-26,2010-05-26,vargc001,vargacl01,NA,1978-06-19
vargail01,1991,7,16,Venezuela,Monagas,Caripito,NA,NA,NA,NA,NA,NA,Ildemaro,Vargas,Ildemaro Jose,170,72,B,R,2017-06-29,2018-09-30,vargi001,vargail01,NA,1991-07-16
vargaja01,1983,2,2,USA,CA,Apple Valley,NA,NA,NA,NA,NA,NA,Jason,Vargas,Jason Matthew,215,72,L,L,2005-07-14,2018-09-27,vargj001,vargaja01,NA,1983-02-02
vargake01,1990,8,1,P.R.,NA,Canovanas,NA,NA,NA,NA,NA,NA,Kennys,Vargas,Kennys,290,77,B,R,2014-08-01,2017-10-01,vargk001,vargake01,NA,1990-08-01
varitja01,1972,4,11,USA,MI,Rochester,NA,NA,NA,NA,NA,NA,Jason,Varitek,Jason Andrew,230,74,B,R,1997-09-24,2011-09-25,varij001,varitja01,NA,1972-04-11
varvaan01,1984,10,31,USA,NY,Staten Island,NA,NA,NA,NA,NA,NA,Anthony,Varvaro,Anthony Michael,190,72,R,R,2010-09-24,2015-04-28,varva001,varvaan01,NA,1984-10-31
vasquan01,1986,9,19,USA,TX,San Antonio,NA,NA,NA,NA,NA,NA,Anthony,Vasquez,Anthony Russell,190,72,L,L,2011-08-23,2011-09-28,vasqa001,vasquan01,NA,1986-09-19
vasquan02,1993,9,14,USA,CA,Rancho Cucamonga,NA,NA,NA,NA,NA,NA,Andrew,Vasquez,Andrew Jude,228,78,L,L,2018-09-01,2018-09-30,vasqa002,vasquan02,NA,1993-09-14
vasques01,1983,11,7,D.R.,Hermanas Mirabal,Tenares,NA,NA,NA,NA,NA,NA,Esmerling,Vasquez,Esmerling de Jesus,200,73,R,R,2009-04-26,2012-10-01,vasqe001,vasques01,NA,1983-11-07
vasqujo01,1978,7,16,D.R.,Maria Trinidad Sanchez,Nagua,NA,NA,NA,NA,NA,NA,Jorge,Vasquez,Jorge Luis,215,73,R,R,2004-08-13,2005-07-02,vasqj001,vasqujo01,NA,1978-07-16
vasquvi01,1982,6,7,USA,CA,Santa Barbara,NA,NA,NA,NA,NA,NA,Virgil,Vasquez,Virgil Matthew,205,75,R,R,2007-05-13,2009-10-04,vasqv001,vasquvi01,NA,1982-06-07
vastoje01,1992,2,12,USA,NJ,Atlantic Highlands,NA,NA,NA,NA,NA,NA,Jerry,Vasto,Gerard Joseph,195,74,L,L,2018-06-10,2018-09-16,vastj001,vastoje01,NA,1992-02-12
vaughgr01,1965,7,3,USA,CA,Sacramento,NA,NA,NA,NA,NA,NA,Greg,Vaughn,Gregory Lamont,195,72,R,R,1989-08-10,2003-07-10,vaugg001,vaughgr01,NA,1965-07-03
vaughmo01,1967,12,15,USA,CT,Norwalk,NA,NA,NA,NA,NA,NA,Mo,Vaughn,Maurice Samuel,225,73,L,R,1991-06-27,2003-05-02,vaugm001,vaughmo01,NA,1967-12-15
vazquch01,1990,8,21,P.R.,NA,Bayamon,NA,NA,NA,NA,NA,NA,Christian,Vazquez,Christian Rafael,195,69,R,R,2014-07-09,2018-09-29,vazqc001,vazquch01,NA,1990-08-21
vazquja01,1976,7,25,P.R.,NA,Ponce,NA,NA,NA,NA,NA,NA,Javier,Vazquez,Javier Carlos,210,74,R,R,1998-04-03,2011-09-27,vazqj001,vazquja01,NA,1976-07-25
vazqura01,1976,8,21,P.R.,NA,Aibonito,NA,NA,NA,NA,NA,NA,Ramon,Vazquez,Ramon Luis,195,71,L,R,2001-09-07,2009-10-04,vazqr001,vazqura01,NA,1976-08-21
vealdo01,1984,9,18,USA,MS,Jackson,NA,NA,NA,NA,NA,NA,Donnie,Veal,Donald Tyrone,235,76,L,L,2009-04-07,2015-05-31,veald001,vealdo01,NA,1984-09-18
velanjo01,1975,1,12,Venezuela,Distrito Federal,Caracas,NA,NA,NA,NA,NA,NA,Jorge,Velandia,Jorge Luis,160,69,R,R,1997-06-20,2008-07-13,velaj001,velanjo01,NA,1975-01-12
velarra01,1962,11,24,USA,TX,Midland,NA,NA,NA,NA,NA,NA,Randy,Velarde,Randy Lee,185,72,R,R,1987-08-20,2002-09-29,velar001,velarra01,NA,1962-11-24
velasvi01,1992,6,7,USA,CA,Montclair,NA,NA,NA,NA,NA,NA,Vince,Velasquez,Vincent John,205,75,R,R,2015-06-10,2018-09-25,velav001,velasvi01,NA,1992-06-07
velazan01,1994,7,14,USA,NY,Bronx,NA,NA,NA,NA,NA,NA,Andrew,Velazquez,Andrew,160,70,B,R,2018-09-02,2018-09-30,velaa001,velazan01,NA,1994-07-14
velazgi01,1979,10,17,USA,CA,Los Angeles,NA,NA,NA,NA,NA,NA,Gil,Velazquez,Gilbert Arnulfo,185,74,R,R,2008-09-25,2013-08-22,velag002,velazgi01,NA,1979-10-17
velazhe01,1988,11,26,Mexico,Sonora,Ciudad Obregon,NA,NA,NA,NA,NA,NA,Hector,Velazquez,Hector,180,72,R,R,2017-05-18,2018-09-29,velah001,velazhe01,NA,1988-11-26
velezeu01,1982,5,16,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Eugenio,Velez,Eugenio,170,73,B,R,2007-09-05,2011-09-28,velee001,velezeu01,NA,1982-05-16
venabwi01,1982,10,29,USA,CA,Greenbrae,NA,NA,NA,NA,NA,NA,Will,Venable,William Dion,205,75,L,L,2008-08-29,2016-07-06,venaw001,venabwi01,NA,1982-10-29
venafmi01,1973,8,2,USA,MD,Takoma Park,NA,NA,NA,NA,NA,NA,Mike,Venafro,Michael Robert,170,70,L,L,1999-04-24,2006-09-30,venam002,venafmi01,NA,1973-08-02
vendipa01,1985,6,30,USA,NE,Omaha,NA,NA,NA,NA,NA,NA,Pat,Venditte,Patrick Michael,185,73,L,S,2015-06-05,2018-09-26,vendp001,vendipa01,NA,1985-06-30
ventejo01,1985,3,20,USA,KY,Pikeville,NA,NA,NA,NA,NA,NA,Jonny,Venters,Jonathan William,200,75,L,L,2010-04-17,2018-09-30,ventj001,ventejo01,NA,1985-03-20
ventomi01,1978,5,25,USA,NM,Albuquerque,NA,NA,NA,NA,NA,NA,Mike,Vento,Michael,195,72,R,R,2005-09-13,2006-06-09,ventm001,ventomi01,NA,1978-05-25
venturo01,1967,7,14,USA,CA,Santa Maria,NA,NA,NA,NA,NA,NA,Robin,Ventura,Robin Mark,185,73,L,R,1989-09-12,2004-10-02,ventr001,venturo01,NA,1967-07-14
ventuyo01,1991,6,3,D.R.,Samana,Samana,2017,1,22,D.R.,Monsenor Nouel,Juan Adrian,Yordano,Ventura,Yordano,195,72,R,R,2013-09-17,2016-09-30,venty001,ventuyo01,2017-01-22,1991-06-03
verasjo01,1980,10,20,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Jose,Veras,Jose Enger,240,78,R,R,2006-08-05,2014-09-27,veraj001,verasjo01,NA,1980-10-20
verasqu01,1971,4,3,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Quilvio,Veras,Quilvio Alberto,166,69,B,R,1995-04-25,2001-07-13,veraq001,verasqu01,NA,1971-04-03
veraswi01,1978,1,19,D.R.,Monte Cristi,Monte Cristi,NA,NA,NA,NA,NA,NA,Wilton,Veras,Wilton Andres,186,74,R,R,1999-07-01,2000-06-30,veraw001,veraswi01,NA,1978-01-19
verdual01,1996,5,15,USA,AZ,Tucson,NA,NA,NA,NA,NA,NA,Alex,Verdugo,Alex Brady,205,72,L,L,2017-09-01,2018-09-30,verda001,verdual01,NA,1996-05-15
verdury01,1987,4,10,USA,CA,Pasadena,NA,NA,NA,NA,NA,NA,Ryan,Verdugo,Ryan Louis,200,72,L,L,2012-07-17,2012-07-17,verdr001,verdury01,NA,1987-04-10
veresda01,1966,10,19,USA,AL,Montgomery,NA,NA,NA,NA,NA,NA,Dave,Veres,David Scott,195,74,R,R,1994-05-10,2003-09-27,vered001,veresda01,NA,1966-10-19
verhadr01,1990,10,22,USA,TX,Royse City,NA,NA,NA,NA,NA,NA,Drew,VerHagen,Drew Edward,230,78,R,R,2014-07-19,2018-09-29,verhd001,verhadr01,NA,1990-10-22
verlaju01,1983,2,20,USA,VA,Manakin Sabot,NA,NA,NA,NA,NA,NA,Justin,Verlander,Justin Brooks,225,77,R,R,2005-07-04,2018-09-29,verlj001,verlaju01,NA,1983-02-20
vermija01,1982,2,10,USA,AZ,Tucson,NA,NA,NA,NA,NA,NA,Jamie,Vermilyea,James Jordan,190,76,R,R,2007-04-22,2007-05-10,vermj001,vermija01,NA,1982-02-10
